Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_accumulate_nr_c_7_dot_product_length_17,cmat_mulx_avx_accumulate,7,17,469,272,Backend,711,235.53,Backend,776
cmat_mulx_avx_accumulate_nr_c_7_dot_product_length_18,cmat_mulx_avx_accumulate,7,18,497,268,Backend,753,249.53,Backend,821
cmat_mulx_avx_accumulate_nr_c_7_dot_product_length_19,cmat_mulx_avx_accumulate,7,19,525,282,Backend,795,263.53,Backend,866
cmat_mulx_avx_accumulate_nr_c_7_dot_product_length_20,cmat_mulx_avx_accumulate,7,20,553,296,Backend,837,277.53,Backend,911
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_2,cmat_mulx_avx_accumulate,8,2,56,34,Backend,96,30,Backend,116
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_3,cmat_mulx_avx_accumulate,8,3,88,50,Backend,144,46,Backend,167
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_4,cmat_mulx_avx_accumulate,8,4,120,66,Backend,192,62,Backend,218
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_5,cmat_mulx_avx_accumulate,8,5,152,82,Backend,240,78,Backend,269
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_6,cmat_mulx_avx_accumulate,8,6,184,100,Backend,288,94,Backend,320
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_7,cmat_mulx_avx_accumulate,8,7,216,122,Backend,336,110,Backend,371
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_8,cmat_mulx_avx_accumulate,8,8,248,145,Backend,384,126,Backend,422
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_9,cmat_mulx_avx_accumulate,8,9,280,166,Backend,432,142,Backend,473
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_10,cmat_mulx_avx_accumulate,8,10,312,182,Backend,480,158,Backend,524
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_11,cmat_mulx_avx_accumulate,8,11,344,198,Backend,528,174,Backend,575
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_12,cmat_mulx_avx_accumulate,8,12,376,214,Backend,576,190,Backend,626
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_13,cmat_mulx_avx_accumulate,8,13,408,230,Backend,624,206,Backend,677
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_14,cmat_mulx_avx_accumulate,8,14,440,246,Backend,672,222,Backend,728
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_15,cmat_mulx_avx_accumulate,8,15,472,262,Backend,720,238,Backend,779
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_16,cmat_mulx_avx_accumulate,8,16,504,278,Backend,768,254,Backend,830
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_17,cmat_mulx_avx_accumulate,8,17,536,318,Backend,816,270,Backend,881
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_18,cmat_mulx_avx_accumulate,8,18,568,310,Backend,864,286,Backend,932
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_19,cmat_mulx_avx_accumulate,8,19,600,326,Backend,912,302,Backend,983
cmat_mulx_avx_accumulate_nr_c_8_dot_product_length_20,cmat_mulx_avx_accumulate,8,20,632,342,Backend,960,318,Backend,1034
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_2,cmat_mulx_avx_accumulate,9,2,63,39,Backend,111,34.58,Backend,131
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_3,cmat_mulx_avx_accumulate,9,3,99,57,Backend,165,51.05,Backend,188
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_4,cmat_mulx_avx_accumulate,9,4,135,75,Backend,219,69.53,Backend,245
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_5,cmat_mulx_avx_accumulate,9,5,171,98,Backend,273,87.53,Backend,302
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_6,cmat_mulx_avx_accumulate,9,6,207,117,Backend,327,105.53,Backend,359
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_7,cmat_mulx_avx_accumulate,9,7,243,140,Backend,381,123.53,Backend,416
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_8,cmat_mulx_avx_accumulate,9,8,279,167,Backend,435,141.53,Backend,473
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_9,cmat_mulx_avx_accumulate,9,9,315,185,Backend,489,159.53,Backend,530
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_10,cmat_mulx_avx_accumulate,9,10,351,203,Backend,543,177.53,Backend,587
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_11,cmat_mulx_avx_accumulate,9,11,387,221,Backend,597,195.53,Backend,644
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_12,cmat_mulx_avx_accumulate,9,12,423,239,Backend,651,213.53,Backend,701
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_13,cmat_mulx_avx_accumulate,9,13,459,257,Backend,705,231.53,Backend,758
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_14,cmat_mulx_avx_accumulate,9,14,495,275,Backend,759,249.53,Backend,815
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_15,cmat_mulx_avx_accumulate,9,15,531,293,Backend,813,267.53,Backend,872
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_16,cmat_mulx_avx_accumulate,9,16,567,311,Backend,867,285.53,Backend,929
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_17,cmat_mulx_avx_accumulate,9,17,603,353,Backend,921,303.53,Backend,986
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_18,cmat_mulx_avx_accumulate,9,18,639,347,Backend,975,321.53,Backend,1043
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_19,cmat_mulx_avx_accumulate,9,19,675,365,Backend,1029,339.53,Backend,1100
cmat_mulx_avx_accumulate_nr_c_9_dot_product_length_20,cmat_mulx_avx_accumulate,9,20,711,383,Backend,1083,357.53,Backend,1157
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_2,cmat_mulx_avx_accumulate,10,2,70,44,Backend,126,37,Backend,146
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_3,cmat_mulx_avx_accumulate,10,3,110,64,Backend,186,58,Backend,209
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_4,cmat_mulx_avx_accumulate,10,4,150,84,Backend,246,78,Backend,272
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_5,cmat_mulx_avx_accumulate,10,5,190,104,Backend,306,98,Backend,335
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_6,cmat_mulx_avx_accumulate,10,6,230,128,Backend,366,118,Backend,398
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_7,cmat_mulx_avx_accumulate,10,7,270,155,Backend,426,138,Backend,461
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_8,cmat_mulx_avx_accumulate,10,8,310,184,Backend,486,158,Backend,524
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_9,cmat_mulx_avx_accumulate,10,9,350,209,Backend,546,178,Backend,587
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_10,cmat_mulx_avx_accumulate,10,10,390,229,Backend,606,198,Backend,650
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_11,cmat_mulx_avx_accumulate,10,11,430,249,Backend,666,218,Backend,713
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_12,cmat_mulx_avx_accumulate,10,12,470,269,Backend,726,238,Backend,776
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_13,cmat_mulx_avx_accumulate,10,13,510,289,Backend,786,258,Backend,839
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_14,cmat_mulx_avx_accumulate,10,14,550,309,Backend,846,278,Backend,902
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_15,cmat_mulx_avx_accumulate,10,15,590,329,Backend,906,298,Backend,965
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_16,cmat_mulx_avx_accumulate,10,16,630,349,Backend,966,318,Backend,1028
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_17,cmat_mulx_avx_accumulate,10,17,670,399,Backend,1026,338,Backend,1091
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_18,cmat_mulx_avx_accumulate,10,18,710,389,Backend,1086,358,Backend,1154
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_19,cmat_mulx_avx_accumulate,10,19,750,409,Backend,1146,378,Backend,1217
cmat_mulx_avx_accumulate_nr_c_10_dot_product_length_20,cmat_mulx_avx_accumulate,10,20,790,429,Backend,1206,398,Backend,1280
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_2,cmat_mulx_avx_accumulate,11,2,77,49,Backend,141,41.68,Backend,161
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_3,cmat_mulx_avx_accumulate,11,3,121,71,Backend,207,63.53,Backend,230
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_4,cmat_mulx_avx_accumulate,11,4,165,93,Backend,273,85.53,Backend,299
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_5,cmat_mulx_avx_accumulate,11,5,209,120,Backend,339,107.53,Backend,368
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_6,cmat_mulx_avx_accumulate,11,6,253,144,Backend,405,129.53,Backend,437
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_7,cmat_mulx_avx_accumulate,11,7,297,173,Backend,471,151.53,Backend,506
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_8,cmat_mulx_avx_accumulate,11,8,341,206,Backend,537,173.53,Backend,575
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_9,cmat_mulx_avx_accumulate,11,9,385,228,Backend,603,195.53,Backend,644
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_10,cmat_mulx_avx_accumulate,11,10,429,250,Backend,669,217.53,Backend,713
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_11,cmat_mulx_avx_accumulate,11,11,473,272,Backend,735,239.53,Backend,782
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_12,cmat_mulx_avx_accumulate,11,12,517,294,Backend,801,261.53,Backend,851
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_13,cmat_mulx_avx_accumulate,11,13,561,316,Backend,867,283.53,Backend,920
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_14,cmat_mulx_avx_accumulate,11,14,605,338,Backend,933,305.53,Backend,989
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_15,cmat_mulx_avx_accumulate,11,15,649,360,Backend,999,327.53,Backend,1058
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_16,cmat_mulx_avx_accumulate,11,16,693,382,Backend,1065,349.53,Backend,1127
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_17,cmat_mulx_avx_accumulate,11,17,737,434,Backend,1131,371.53,Backend,1196
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_18,cmat_mulx_avx_accumulate,11,18,781,426,Backend,1197,393.53,Backend,1265
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_19,cmat_mulx_avx_accumulate,11,19,825,448,Backend,1263,415.53,Backend,1334
cmat_mulx_avx_accumulate_nr_c_11_dot_product_length_20,cmat_mulx_avx_accumulate,11,20,869,470,Backend,1329,437.53,Backend,1403
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_2,cmat_mulx_avx_accumulate,12,2,84,54,Backend,156,46,Backend,176
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_3,cmat_mulx_avx_accumulate,12,3,132,78,Backend,228,71,Backend,251
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_4,cmat_mulx_avx_accumulate,12,4,180,102,Backend,300,95,Backend,326
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_5,cmat_mulx_avx_accumulate,12,5,228,126,Backend,372,119,Backend,401
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_6,cmat_mulx_avx_accumulate,12,6,276,155,Backend,444,143,Backend,476
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_7,cmat_mulx_avx_accumulate,12,7,324,188,Backend,516,167,Backend,551
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_8,cmat_mulx_avx_accumulate,12,8,372,228,Backend,588,191,Backend,626
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_9,cmat_mulx_avx_accumulate,12,9,420,252,Backend,660,215,Backend,701
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_10,cmat_mulx_avx_accumulate,12,10,468,276,Backend,732,239,Backend,776
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_11,cmat_mulx_avx_accumulate,12,11,516,300,Backend,804,263,Backend,851
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_12,cmat_mulx_avx_accumulate,12,12,564,324,Backend,876,287,Backend,926
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_13,cmat_mulx_avx_accumulate,12,13,612,348,Backend,948,311,Backend,1001
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_14,cmat_mulx_avx_accumulate,12,14,660,372,Backend,1020,335,Backend,1076
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_15,cmat_mulx_avx_accumulate,12,15,708,396,Backend,1092,359,Backend,1151
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_16,cmat_mulx_avx_accumulate,12,16,756,420,Backend,1164,383,Backend,1226
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_17,cmat_mulx_avx_accumulate,12,17,804,480,Backend,1236,407,Backend,1301
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_18,cmat_mulx_avx_accumulate,12,18,852,468,Backend,1308,431,Backend,1376
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_19,cmat_mulx_avx_accumulate,12,19,900,492,Backend,1380,455,Backend,1451
cmat_mulx_avx_accumulate_nr_c_12_dot_product_length_20,cmat_mulx_avx_accumulate,12,20,948,516,Backend,1452,479,Backend,1526
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_2,cmat_mulx_avx_accumulate,13,2,91,58.47,Backend,169,51.53,Backend,193
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_3,cmat_mulx_avx_accumulate,13,3,143,84.53,Backend,247,77.53,Backend,277
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_4,cmat_mulx_avx_accumulate,13,4,195,110.32,Backend,325,104.53,Backend,361
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_5,cmat_mulx_avx_accumulate,13,5,247,136.53,Backend,403,130.53,Backend,445
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_6,cmat_mulx_avx_accumulate,13,6,299,168,Backend,481,156.53,Backend,529
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_7,cmat_mulx_avx_accumulate,13,7,351,204,Backend,559,182.53,Backend,613
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_8,cmat_mulx_avx_accumulate,13,8,403,247,Backend,637,208.53,Backend,697
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_9,cmat_mulx_avx_accumulate,13,9,455,276,Backend,715,234.53,Backend,781
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_10,cmat_mulx_avx_accumulate,13,10,507,302,Backend,793,260.53,Backend,865
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_11,cmat_mulx_avx_accumulate,13,11,559,328,Backend,871,286.53,Backend,949
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_12,cmat_mulx_avx_accumulate,13,12,611,354,Backend,949,312.53,Backend,1033
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_13,cmat_mulx_avx_accumulate,13,13,663,380,Backend,1027,338.53,Backend,1117
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_14,cmat_mulx_avx_accumulate,13,14,715,406,Backend,1105,364.53,Backend,1201
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_15,cmat_mulx_avx_accumulate,13,15,767,432,Backend,1183,390.53,Backend,1285
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_16,cmat_mulx_avx_accumulate,13,16,819,458,Backend,1261,416.53,Backend,1369
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_17,cmat_mulx_avx_accumulate,13,17,871,520,Backend,1339,442.53,Backend,1453
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_18,cmat_mulx_avx_accumulate,13,18,923,510,Backend,1417,468.53,Backend,1537
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_19,cmat_mulx_avx_accumulate,13,19,975,536,Backend,1495,494.53,Backend,1621
cmat_mulx_avx_accumulate_nr_c_13_dot_product_length_20,cmat_mulx_avx_accumulate,13,20,1027,562,Backend,1573,520.53,Backend,1705
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_2,cmat_mulx_avx_accumulate,14,2,98,63,Backend,182,55,Backend,210
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_3,cmat_mulx_avx_accumulate,14,3,154,91,Backend,266,85,Backend,303
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_4,cmat_mulx_avx_accumulate,14,4,210,119,Backend,350,113,Backend,396
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_5,cmat_mulx_avx_accumulate,14,5,266,147,Backend,434,141,Backend,489
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_6,cmat_mulx_avx_accumulate,14,6,322,181,Backend,518,169,Backend,582
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_7,cmat_mulx_avx_accumulate,14,7,378,218,Backend,602,197,Backend,675
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_8,cmat_mulx_avx_accumulate,14,8,434,266,Backend,686,225,Backend,768
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_9,cmat_mulx_avx_accumulate,14,9,490,294,Backend,770,253,Backend,861
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_10,cmat_mulx_avx_accumulate,14,10,546,322,Backend,854,281,Backend,954
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_11,cmat_mulx_avx_accumulate,14,11,602,350,Backend,938,309,Backend,1047
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_12,cmat_mulx_avx_accumulate,14,12,658,378,Backend,1022,337,Backend,1140
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_13,cmat_mulx_avx_accumulate,14,13,714,406,Backend,1106,365,Backend,1233
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_14,cmat_mulx_avx_accumulate,14,14,770,434,Backend,1190,393,Backend,1326
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_15,cmat_mulx_avx_accumulate,14,15,826,462,Backend,1274,421,Backend,1419
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_16,cmat_mulx_avx_accumulate,14,16,882,490,Backend,1358,449,Backend,1512
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_17,cmat_mulx_avx_accumulate,14,17,938,560,Backend,1442,477,Backend,1605
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_18,cmat_mulx_avx_accumulate,14,18,994,546,Backend,1526,505,Backend,1698
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_19,cmat_mulx_avx_accumulate,14,19,1050,574,Backend,1610,533,Backend,1791
cmat_mulx_avx_accumulate_nr_c_14_dot_product_length_20,cmat_mulx_avx_accumulate,14,20,1106,602,Backend,1694,561,Backend,1884
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_2,cmat_mulx_avx_accumulate,15,2,105,67.58,Backend,195,60.47,Backend,227
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_3,cmat_mulx_avx_accumulate,15,3,165,97.53,Backend,285,88.53,Backend,329
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_4,cmat_mulx_avx_accumulate,15,4,225,127.32,Backend,375,120.53,Backend,431
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_5,cmat_mulx_avx_accumulate,15,5,285,157.53,Backend,465,150.53,Backend,533
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_6,cmat_mulx_avx_accumulate,15,6,345,194,Backend,555,180.53,Backend,635
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_7,cmat_mulx_avx_accumulate,15,7,405,234,Backend,645,210.53,Backend,737
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_8,cmat_mulx_avx_accumulate,15,8,465,285,Backend,735,240.53,Backend,839
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_9,cmat_mulx_avx_accumulate,15,9,525,318,Backend,825,270.53,Backend,941
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_10,cmat_mulx_avx_accumulate,15,10,585,348,Backend,915,300.53,Backend,1043
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_11,cmat_mulx_avx_accumulate,15,11,645,378,Backend,1005,330.53,Backend,1145
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_12,cmat_mulx_avx_accumulate,15,12,705,408,Backend,1095,360.53,Backend,1247
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_13,cmat_mulx_avx_accumulate,15,13,765,438,Backend,1185,390.53,Backend,1349
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_14,cmat_mulx_avx_accumulate,15,14,825,468,Backend,1275,420.53,Backend,1451
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_15,cmat_mulx_avx_accumulate,15,15,885,498,Backend,1365,450.53,Backend,1553
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_16,cmat_mulx_avx_accumulate,15,16,945,528,Backend,1455,480.53,Backend,1655
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_17,cmat_mulx_avx_accumulate,15,17,1005,600,Backend,1545,510.53,Backend,1757
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_18,cmat_mulx_avx_accumulate,15,18,1065,588,Backend,1635,540.53,Backend,1859
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_19,cmat_mulx_avx_accumulate,15,19,1125,618,Backend,1725,570.53,Backend,1961
cmat_mulx_avx_accumulate_nr_c_15_dot_product_length_20,cmat_mulx_avx_accumulate,15,20,1185,648,Backend,1815,600.53,Backend,2063
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_2,cmat_mulx_avx_accumulate,16,2,112,72,Backend,208,63,Backend,244
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_3,cmat_mulx_avx_accumulate,16,3,176,104,Backend,304,98,Backend,355
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_4,cmat_mulx_avx_accumulate,16,4,240,136,Backend,400,130,Backend,466
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_5,cmat_mulx_avx_accumulate,16,5,304,168,Backend,496,162,Backend,577
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_6,cmat_mulx_avx_accumulate,16,6,368,207,Backend,592,194,Backend,688
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_7,cmat_mulx_avx_accumulate,16,7,432,250,Backend,688,226,Backend,799
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_8,cmat_mulx_avx_accumulate,16,8,496,304,Backend,784,258,Backend,910
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_9,cmat_mulx_avx_accumulate,16,9,560,336,Backend,880,290,Backend,1021
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_10,cmat_mulx_avx_accumulate,16,10,624,368,Backend,976,322,Backend,1132
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_11,cmat_mulx_avx_accumulate,16,11,688,400,Backend,1072,354,Backend,1243
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_12,cmat_mulx_avx_accumulate,16,12,752,432,Backend,1168,386,Backend,1354
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_13,cmat_mulx_avx_accumulate,16,13,816,464,Backend,1264,418,Backend,1465
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_14,cmat_mulx_avx_accumulate,16,14,880,496,Backend,1360,450,Backend,1576
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_15,cmat_mulx_avx_accumulate,16,15,944,528,Backend,1456,482,Backend,1687
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_16,cmat_mulx_avx_accumulate,16,16,1008,560,Backend,1552,514,Backend,1798
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_17,cmat_mulx_avx_accumulate,16,17,1072,640,Backend,1648,546,Backend,1909
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_18,cmat_mulx_avx_accumulate,16,18,1136,624,Backend,1744,578,Backend,2020
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_19,cmat_mulx_avx_accumulate,16,19,1200,656,Backend,1840,610,Backend,2131
cmat_mulx_avx_accumulate_nr_c_16_dot_product_length_20,cmat_mulx_avx_accumulate,16,20,1264,688,Backend,1936,642,Backend,2242
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_2,cmat_mulx_avx_accumulate,17,2,119,76.47,Backend,221,68.95,Backend,261
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_3,cmat_mulx_avx_accumulate,17,3,187,110.47,Backend,323,102.53,Backend,381
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_4,cmat_mulx_avx_accumulate,17,4,255,144.32,Backend,425,136.53,Backend,501
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_5,cmat_mulx_avx_accumulate,17,5,323,178.53,Backend,527,170.53,Backend,621
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_6,cmat_mulx_avx_accumulate,17,6,391,220,Backend,629,204.53,Backend,741
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_7,cmat_mulx_avx_accumulate,17,7,459,266,Backend,731,238.53,Backend,861
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_8,cmat_mulx_avx_accumulate,17,8,527,323,Backend,833,272.53,Backend,981
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_9,cmat_mulx_avx_accumulate,17,9,595,360,Backend,935,306.53,Backend,1101
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_10,cmat_mulx_avx_accumulate,17,10,663,394,Backend,1037,340.53,Backend,1221
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_11,cmat_mulx_avx_accumulate,17,11,731,428,Backend,1139,374.53,Backend,1341
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_12,cmat_mulx_avx_accumulate,17,12,799,462,Backend,1241,408.53,Backend,1461
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_13,cmat_mulx_avx_accumulate,17,13,867,496,Backend,1343,442.53,Backend,1581
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_14,cmat_mulx_avx_accumulate,17,14,935,530,Backend,1445,476.53,Backend,1701
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_15,cmat_mulx_avx_accumulate,17,15,1003,564,Backend,1547,510.53,Backend,1821
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_16,cmat_mulx_avx_accumulate,17,16,1071,598,Backend,1649,544.53,Backend,1941
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_17,cmat_mulx_avx_accumulate,17,17,1139,680,Backend,1751,578.53,Backend,2061
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_18,cmat_mulx_avx_accumulate,17,18,1207,666,Backend,1853,612.53,Backend,2181
cmat_mulx_avx_accumulate_nr_c_17_dot_product_length_19,cmat_mulx_avx_accumulate,17,19,1275,700,Backend,1955,646.53,Backend,2301
